id,city,state,state_abbr,population,median_age,average_household_size,median_income,household_income,household_income
19826,OZARK,Arkansas,AR,8761.0,43.4,2.38,18761.0,19970.0,19970.0
19827,OZONE,Arkansas,AR,773.0,50.4,2.21,15262.0,16120.0,16120.0
19828,PALESTINE,Arkansas,AR,2046.0,43.6,2.47,21677.0,21622.0,21622.0
19829,PANGBURN,Arkansas,AR,3323.0,45.1,2.3,20886.0,22043.0,22043.0
19830,PARAGOULD,Arkansas,AR,38308.0,37.5,2.58,22817.0,22273.0,22273.0
19831,PARIS,Arkansas,AR,6036.0,45.4,2.44,19382.0,18671.0,18671.0
19832,PARKDALE,Arkansas,AR,424.0,23.9,2.86,12143.0,8394.0,8394.0
19833,PARKIN,Arkansas,AR,1176.0,50.2,2.13,14696.0,16374.0,16374.0
19834,PARKS,Arkansas,AR,200.0,48.6,2.22,21667.0,28765.0,28765.0
19835,PARON,Arkansas,AR,586.0,41.5,2.93,22250.0,23113.0,23113.0
19836,PARTHENON,Arkansas,AR,159.0,63.6,1.73,18611.0,14090.0,14090.0
19837,PATTERSON,Arkansas,AR,426.0,41.7,2.49,16700.0,14622.0,14622.0
19838,PEACH ORCHARD,Arkansas,AR,159.0,50.3,2.15,24688.0,26109.0,26109.0
19839,PEARCY,Arkansas,AR,3726.0,40.8,2.84,24570.0,23038.0,23038.0
19840,PEA RIDGE,Arkansas,AR,7005.0,32.8,2.95,30294.0,21870.0,21870.0
19841,PEEL,Arkansas,AR,405.0,46.9,2.24,14661.0,21167.0,21167.0
19842,PELSOR,Arkansas,AR,375.0,55.0,2.47,18625.0,20187.0,20187.0
19843,PENCIL BLUFF,Arkansas,AR,365.0,37.4,2.94,16319.0,16903.0,16903.0
19844,PERRY,Arkansas,AR,916.0,48.3,2.65,20438.0,19280.0,19280.0
19845,PERRYVILLE,Arkansas,AR,3821.0,37.6,2.92,23730.0,20675.0,20675.0
19846,PETTIGREW,Arkansas,AR,323.0,53.1,2.18,22674.0,16782.0,16782.0
19847,PICKENS,Arkansas,AR,173.0,45.0,2.37,28191.0,9627.0,9627.0
19848,PIGGOTT,Arkansas,AR,4927.0,42.4,2.24,19821.0,19608.0,19608.0
19849,PINDALL,Arkansas,AR,49.0,52.8,2.23,22917.0,18780.0,18780.0
19850,PINE BLUFF,Arkansas,AR,46807.0,35.95,2.37,20218.5,18624.5,18624.5
19851,WHITE HALL,Arkansas,AR,16246.0,40.0,2.45,26595.0,23483.0,23483.0
19852,PINEVILLE,Arkansas,AR,596.0,41.8,2.44,19423.0,20106.0,20106.0
19853,PLAINVIEW,Arkansas,AR,1388.0,44.2,2.37,24405.0,20290.0,20290.0
19854,PLEASANT GROVE,Arkansas,AR,335.0,33.9,3.76,14583.0,22777.0,22777.0
19855,PLEASANT PLAINS,Arkansas,AR,1215.0,44.0,2.42,21417.0,17688.0,17688.0
19856,PLUMERVILLE,Arkansas,AR,2678.0,42.1,2.59,22787.0,23806.0,23806.0
19857,POCAHONTAS,Arkansas,AR,12396.0,40.9,2.35,19623.0,21757.0,21757.0
19858,WARM SPRINGS,Arkansas,AR,385.0,46.4,1.68,27569.0,14479.0,14479.0
19859,POLLARD,Arkansas,AR,421.0,49.6,2.02,18107.0,18858.0,18858.0
19860,PONCA,Arkansas,AR,109.0,62.5,2.1,24119.0,32339.0,32339.0
19861,POPLAR GROVE,Arkansas,AR,979.0,44.3,2.58,24043.0,18997.0,18997.0
19862,PORTIA,Arkansas,AR,129.0,45.3,1.95,27614.0,21647.0,21647.0
19863,PORTLAND,Arkansas,AR,765.0,42.6,2.45,21914.0,22331.0,22331.0
19864,POTTSVILLE,Arkansas,AR,4306.0,38.0,2.78,24243.0,24692.0,24692.0
19865,POUGHKEEPSIE,Arkansas,AR,400.0,32.2,3.67,26023.0,14255.0,14255.0
19866,POWHATAN,Arkansas,AR,796.0,45.3,2.54,25592.0,25914.0,25914.0
19867,POYEN,Arkansas,AR,839.0,34.5,2.84,26028.0,16346.0,16346.0
19868,PRAIRIE GROVE,Arkansas,AR,9422.0,38.1,2.81,30765.0,25784.0,25784.0
19869,PRATTSVILLE,Arkansas,AR,1121.0,52.6,2.28,21179.0,19000.0,19000.0
19870,PRESCOTT,Arkansas,AR,4802.0,45.1,2.41,21580.0,18408.0,18408.0
19871,PRIM,Arkansas,AR,786.0,42.5,2.8,17269.0,14954.0,14954.0
19872,PROCTOR,Arkansas,AR,1576.0,50.9,2.31,22099.0,24849.0,24849.0
19873,PYATT,Arkansas,AR,279.0,27.0,2.76,13611.0,9996.0,9996.0
19874,QUITMAN,Arkansas,AR,4709.0,48.7,2.51,29659.0,35224.0,35224.0
19875,RATCLIFF,Arkansas,AR,998.0,39.3,2.33,22043.0,20746.0,20746.0
19876,RAVENDEN,Arkansas,AR,1362.0,54.3,2.2,16565.0,18424.0,18424.0
19877,RAVENDEN SPRINGS,Arkansas,AR,746.0,49.8,2.48,15785.0,19317.0,19317.0
19878,RECTOR,Arkansas,AR,4004.0,41.7,2.61,21679.0,20975.0,20975.0
19879,REDFIELD,Arkansas,AR,3573.0,32.8,2.72,32090.0,24899.0,24899.0
19880,REYNO,Arkansas,AR,333.0,50.9,1.87,16780.0,16830.0,16830.0
19881,RISON,Arkansas,AR,5944.0,42.3,2.58,24731.0,22508.0,22508.0
19883,ROE,Arkansas,AR,241.0,49.8,1.88,25278.0,27552.0,27552.0
19884,ROGERS,Arkansas,AR,80108.0,34.55,2.72,29044.0,31341.5,31341.5
19885,ROLAND,Arkansas,AR,2419.0,50.3,2.49,36222.0,47304.0,47304.0
19886,ROMANCE,Arkansas,AR,954.0,53.2,2.02,28937.0,27591.0,27591.0
19887,ROSE BUD,Arkansas,AR,2590.0,37.5,2.72,26536.0,27881.0,27881.0
19888,ROSIE,Arkansas,AR,232.0,48.5,2.42,30486.0,31575.0,31575.0
19889,ROSSTON,Arkansas,AR,2336.0,43.1,2.5,21581.0,17580.0,17580.0
19891,ROVER,Arkansas,AR,696.0,51.0,2.55,17220.0,17629.0,17629.0
19892,ROYAL,Arkansas,AR,3914.0,46.3,2.47,33381.0,27196.0,27196.0
19893,RUDY,Arkansas,AR,2838.0,43.1,2.7,15613.0,16479.0,16479.0
19894,RUSSELL,Arkansas,AR,227.0,46.8,2.12,18281.0,17782.0,17782.0
19895,RUSSELLVILLE,Arkansas,AR,41342.0,32.85,2.57,19941.5,20638.0,20638.0
19896,SAFFELL,Arkansas,AR,109.0,58.5,2.1,28750.0,24539.0,24539.0
19897,SAGE,Arkansas,AR,335.0,26.9,3.6,21944.0,18322.0,18322.0
19898,SAINT CHARLES,Arkansas,AR,466.0,44.8,2.51,20972.0,23604.0,23604.0
19899,SAINT FRANCIS,Arkansas,AR,56.0,34.8,2.43,13906.0,7795.0,7795.0
19900,SAINT JOE,Arkansas,AR,1092.0,59.8,1.94,17248.0,21725.0,21725.0
19901,SAINT PAUL,Arkansas,AR,373.0,35.3,2.57,16689.0,13854.0,13854.0
19902,SALEM,Arkansas,AR,4284.0,45.4,2.3,19252.0,20732.0,20732.0
19903,SARATOGA,Arkansas,AR,413.0,58.6,2.23,20821.0,26313.0,26313.0
19904,SCOTLAND,Arkansas,AR,670.0,32.1,2.62,14643.0,10944.0,10944.0
19905,SCOTT,Arkansas,AR,2519.0,46.5,2.51,27424.0,31409.0,31409.0
19906,SCRANTON,Arkansas,AR,1737.0,37.8,2.72,24160.0,20619.0,20619.0
19907,SEARCY,Arkansas,AR,36127.0,31.5,2.52,20722.0,23453.0,23453.0
19908,SHERIDAN,Arkansas,AR,12678.0,40.3,2.57,24963.0,27768.0,27768.0
19909,SHERRILL,Arkansas,AR,337.0,59.2,1.7,19514.0,28023.0,28023.0
19910,FAIRFIELD BAY,Arkansas,AR,2612.0,65.6,2.08,23915.0,25135.0,25135.0
19911,SHIRLEY,Arkansas,AR,2475.0,41.0,2.68,16299.0,17979.0,17979.0
19912,SIDNEY,Arkansas,AR,636.0,45.9,2.84,23958.0,20560.0,20560.0
19913,SILOAM SPRINGS,Arkansas,AR,22314.0,31.5,2.81,24594.0,21146.0,21146.0
19914,SIMS,Arkansas,AR,308.0,59.1,2.14,16250.0,22089.0,22089.0
19915,SMACKOVER,Arkansas,AR,2473.0,40.5,2.54,17389.0,21664.0,21664.0
19916,SMITHVILLE,Arkansas,AR,1749.0,39.3,2.74,21632.0,21396.0,21396.0
19917,SNOW LAKE,Arkansas,AR,22.0,61.2,1.38,43281.0,31086.0,31086.0
19918,SOLGOHACHIA,Arkansas,AR,492.0,40.1,2.13,28025.0,21115.0,21115.0
19919,SPARKMAN,Arkansas,AR,1708.0,51.6,2.47,19405.0,19258.0,19258.0
19920,SPRINGDALE,Arkansas,AR,94983.0,32.35,2.9,27174.0,24686.0,24686.0
19921,SPRINGFIELD,Arkansas,AR,1332.0,47.3,2.57,25183.0,20950.0,20950.0
19922,STAMPS,Arkansas,AR,2370.0,47.9,2.31,18324.0,21296.0,21296.0
19923,STAR CITY,Arkansas,AR,7220.0,38.8,2.39,21608.0,19353.0,19353.0
19925,STEPHENS,Arkansas,AR,1970.0,49.7,2.16,20931.0,21731.0,21731.0
19926,STORY,Arkansas,AR,837.0,52.0,2.2,26354.0,32475.0,32475.0
19927,STRAWBERRY,Arkansas,AR,1005.0,46.3,2.43,20313.0,20151.0,20151.0
19928,STRONG,Arkansas,AR,1895.0,51.0,2.08,19417.0,19464.0,19464.0
19929,STURKIE,Arkansas,AR,84.0,25.7,3.23,30096.0,26874.0,26874.0
19930,STUTTGART,Arkansas,AR,9951.0,39.5,2.37,22099.0,24321.0,24321.0
19931,SUBIACO,Arkansas,AR,1537.0,33.7,3.07,22750.0,17163.0,17163.0
19932,SUCCESS,Arkansas,AR,177.0,43.5,2.16,20909.0,20581.0,20581.0
19933,SULPHUR ROCK,Arkansas,AR,1153.0,39.4,2.39,21985.0,21128.0,21128.0
19934,SULPHUR SPRINGS,Arkansas,AR,895.0,47.5,2.39,25563.0,25521.0,25521.0
19935,SUMMERS,Arkansas,AR,859.0,39.8,3.15,22432.0,25207.0,25207.0
19936,SUMMIT,Arkansas,AR,387.0,42.5,2.28,12554.0,11927.0,11927.0
19937,SWIFTON,Arkansas,AR,1015.0,40.9,2.22,26250.0,28084.0,28084.0
19938,TAYLOR,Arkansas,AR,2057.0,47.2,2.36,22537.0,22842.0,22842.0
19940,THORNTON,Arkansas,AR,791.0,38.9,2.77,16012.0,16855.0,16855.0
19941,TICHNOR,Arkansas,AR,175.0,49.9,1.75,25147.0,27223.0,27223.0
19942,TILLAR,Arkansas,AR,1229.0,53.6,2.12,20393.0,25533.0,25533.0
19944,TIMBO,Arkansas,AR,719.0,51.5,2.3,15495.0,22270.0,22270.0
19945,TRASKWOOD,Arkansas,AR,1249.0,50.6,2.3,24399.0,26059.0,26059.0
19946,TRUMANN,Arkansas,AR,9088.0,38.1,2.48,21156.0,18754.0,18754.0
19947,TUCKER,Arkansas,AR,2380.0,39.9,1.86,13269.0,5224.0,5224.0
19948,TUCKERMAN,Arkansas,AR,2379.0,43.8,2.36,23968.0,20804.0,20804.0
19949,TUMBLING SHOALS,Arkansas,AR,1075.0,44.9,2.24,25667.0,34528.0,34528.0
19950,TUPELO,Arkansas,AR,165.0,42.5,2.09,17917.0,19532.0,19532.0
19952,TURRELL,Arkansas,AR,755.0,46.4,2.15,19301.0,16576.0,16576.0
19953,TYRONZA,Arkansas,AR,1878.0,39.6,2.54,18792.0,21241.0,21241.0
19954,ULM,Arkansas,AR,239.0,43.5,2.17,24688.0,21836.0,21836.0
19955,UMPIRE,Arkansas,AR,489.0,49.4,2.83,18304.0,16225.0,16225.0
19956,UNIONTOWN,Arkansas,AR,230.0,65.4,1.67,13125.0,16136.0,16136.0
19958,VAN BUREN,Arkansas,AR,34694.0,37.3,2.61,23208.0,22325.0,22325.0
19959,VANDERVOORT,Arkansas,AR,345.0,33.8,2.59,32569.0,20482.0,20482.0
19960,VENDOR,Arkansas,AR,407.0,45.7,2.7,24222.0,17400.0,17400.0
19961,VILONIA,Arkansas,AR,8902.0,38.6,2.83,27683.0,27509.0,27509.0
19962,VIOLA,Arkansas,AR,1680.0,47.5,2.36,16003.0,17436.0,17436.0
19963,VIOLET HILL,Arkansas,AR,490.0,64.1,1.84,23097.0,24493.0,24493.0
19964,WABASH,Arkansas,AR,340.0,26.1,2.88,13929.0,22060.0,22060.0
19965,WABBASEKA,Arkansas,AR,295.0,53.2,2.12,20000.0,19776.0,19776.0
19966,WALDO,Arkansas,AR,3762.0,38.9,2.51,17029.0,20135.0,20135.0
19967,WALDRON,Arkansas,AR,7347.0,38.2,2.63,18351.0,17299.0,17299.0
19968,WALNUT RIDGE,Arkansas,AR,6584.0,40.0,2.49,18640.0,18939.0,18939.0
19969,WARD,Arkansas,AR,10183.0,30.2,2.94,24969.0,21392.0,21392.0
19970,WARREN,Arkansas,AR,8628.0,41.8,2.4,20510.0,20218.0,20218.0
19971,WASHINGTON,Arkansas,AR,535.0,49.6,2.61,16144.0,17154.0,17154.0
19972,WATSON,Arkansas,AR,613.0,56.4,2.31,16250.0,20096.0,20096.0
19973,WEINER,Arkansas,AR,1375.0,44.3,2.25,25625.0,21037.0,21037.0
19974,WESLEY,Arkansas,AR,1111.0,42.9,2.77,24776.0,25186.0,25186.0
19975,WESTERN GROVE,Arkansas,AR,1415.0,36.7,2.91,19219.0,17278.0,17278.0
19976,WEST FORK,Arkansas,AR,5680.0,43.2,2.45,28672.0,25991.0,25991.0
19977,WEST HELENA,Arkansas,AR,7942.0,34.4,2.48,15863.0,14235.0,14235.0
19978,WEST MEMPHIS,Arkansas,AR,24773.0,33.4,2.47,19166.0,17165.0,17165.0
19979,WHEATLEY,Arkansas,AR,449.0,49.9,2.03,28958.0,28255.0,28255.0
19981,WICKES,Arkansas,AR,1674.0,28.6,3.05,17271.0,13986.0,13986.0
19982,WIDEMAN,Arkansas,AR,372.0,36.7,3.29,30722.0,25476.0,25476.0
19983,WIDENER,Arkansas,AR,618.0,41.4,2.4,16765.0,18142.0,18142.0
19985,WILLIFORD,Arkansas,AR,1160.0,48.3,2.3,17009.0,16517.0,16517.0
19986,WILMAR,Arkansas,AR,1952.0,43.0,2.4,25205.0,22615.0,22615.0
19987,WILMOT,Arkansas,AR,567.0,50.3,2.09,15000.0,18247.0,18247.0
19988,WILSON,Arkansas,AR,1185.0,40.0,2.54,22391.0,25090.0,25090.0
19989,WILTON,Arkansas,AR,115.0,51.1,1.74,17857.0,18888.0,18888.0
19990,WINCHESTER,Arkansas,AR,225.0,35.2,3.26,12353.0,8691.0,8691.0
19991,WINSLOW,Arkansas,AR,2835.0,37.0,2.75,19345.0,21073.0,21073.0
19992,WINTHROP,Arkansas,AR,498.0,44.7,2.47,26333.0,22920.0,22920.0
19993,WISEMAN,Arkansas,AR,73.0,54.3,2.21,27100.0,35479.0,35479.0
19994,WITTER,Arkansas,AR,668.0,54.3,1.95,16953.0,21287.0,21287.0
19996,WOOSTER,Arkansas,AR,20.0,58.2,1.43,14500.0,13910.0,13910.0
19997,WYNNE,Arkansas,AR,12941.0,38.0,2.61,23781.0,24254.0,24254.0
19998,YELLVILLE,Arkansas,AR,6150.0,49.3,2.47,19161.0,18469.0,18469.0
19999,ACHILLE,Oklahoma,OK,496.0,44.0,2.48,19489.0,20389.0,20389.0
20000,ADA,Oklahoma,OK,31352.0,34.4,2.49,26390.0,24256.0,24256.0
20001,ADAIR,Oklahoma,OK,3336.0,33.6,2.89,25690.0,21875.0,21875.0
20002,ADDINGTON,Oklahoma,OK,150.0,43.5,2.21,22292.0,24695.0,24695.0
20003,AFTON,Oklahoma,OK,6955.0,51.7,2.31,21886.0,25853.0,25853.0
20004,AGRA,Oklahoma,OK,1492.0,32.6,3.08,23580.0,20464.0,20464.0
20005,ALBION,Oklahoma,OK,193.0,50.2,2.35,18333.0,18456.0,18456.0
20006,ALDERSON,Oklahoma,OK,254.0,45.9,2.33,27656.0,22965.0,22965.0
20007,ALEX,Oklahoma,OK,906.0,40.5,2.53,28333.0,27490.0,27490.0
20008,ALINE,Oklahoma,OK,488.0,57.2,2.19,36316.0,30676.0,30676.0
20009,ALLEN,Oklahoma,OK,2211.0,43.8,2.72,22253.0,24098.0,24098.0
20010,ALTUS,Oklahoma,OK,20917.0,33.3,2.48,24009.0,22655.0,22655.0
20011,ALVA,Oklahoma,OK,6949.0,32.7,2.41,23175.0,29441.0,29441.0
20012,AMBER,Oklahoma,OK,1011.0,34.8,2.86,31250.0,27860.0,27860.0
20013,AMES,Oklahoma,OK,595.0,46.9,2.4,30326.0,28496.0,28496.0
20014,AMORITA,Oklahoma,OK,43.0,51.3,2.26,28750.0,28574.0,28574.0
20015,ANADARKO,Oklahoma,OK,9545.0,34.0,2.94,21923.0,20460.0,20460.0
20016,ANTLERS,Oklahoma,OK,5961.0,41.0,2.43,20162.0,23132.0,23132.0
20017,APACHE,Oklahoma,OK,3261.0,45.5,2.6,24764.0,23250.0,23250.0
20018,ARAPAHO,Oklahoma,OK,1072.0,37.1,2.72,32026.0,23681.0,23681.0
20019,ARCADIA,Oklahoma,OK,2328.0,45.7,2.54,43188.0,60201.0,60201.0
20020,ARDMORE,Oklahoma,OK,36058.0,37.7,2.59,25833.0,25816.0,25816.0
20021,ARKOMA,Oklahoma,OK,1859.0,43.4,2.33,18029.0,15910.0,15910.0
20022,ARNETT,Oklahoma,OK,1060.0,44.8,2.59,24732.0,31351.0,31351.0
20023,ASHER,Oklahoma,OK,1050.0,43.3,2.51,22500.0,19533.0,19533.0
20024,ATOKA,Oklahoma,OK,9664.0,40.8,2.3,20621.0,20185.0,20185.0
20025,ATWOOD,Oklahoma,OK,349.0,47.6,2.25,21591.0,20754.0,20754.0
20026,AVANT,Oklahoma,OK,305.0,44.3,2.31,22750.0,19101.0,19101.0
20027,BARNSDALL,Oklahoma,OK,1951.0,45.3,2.36,24907.0,26615.0,26615.0
20028,BARTLESVILLE,Oklahoma,OK,41050.0,39.1,2.45,26487.5,28475.5,28475.5
20029,BATTIEST,Oklahoma,OK,222.0,45.5,2.78,21806.0,21476.0,21476.0
20030,BEGGS,Oklahoma,OK,4591.0,42.0,2.58,27412.0,24300.0,24300.0
20031,BENNINGTON,Oklahoma,OK,1411.0,45.6,2.54,20703.0,25112.0,25112.0
20032,BESSIE,Oklahoma,OK,170.0,46.5,2.02,30625.0,23369.0,23369.0
20033,BETHANY,Oklahoma,OK,20390.0,35.2,2.49,26842.0,24131.0,24131.0
20034,BETHEL,Oklahoma,OK,427.0,31.8,3.34,17050.0,13039.0,13039.0
20035,BIG CABIN,Oklahoma,OK,1593.0,50.2,2.44,25942.0,24809.0,24809.0
20036,BILLINGS,Oklahoma,OK,771.0,42.4,2.26,17500.0,17474.0,17474.0
20037,BINGER,Oklahoma,OK,1363.0,40.6,2.6,25697.0,22336.0,22336.0
20038,BISON,Oklahoma,OK,134.0,46.4,1.97,31875.0,27957.0,27957.0
20039,BIXBY,Oklahoma,OK,27312.0,35.2,2.85,36668.0,36127.0,36127.0
20040,BLACKWELL,Oklahoma,OK,7506.0,41.1,2.38,24341.0,24254.0,24254.0
20041,NARDIN,Oklahoma,OK,263.0,28.7,3.17,38750.0,18008.0,18008.0
20042,BLAIR,Oklahoma,OK,2327.0,40.4,2.58,27962.0,29046.0,29046.0
20043,BLANCHARD,Oklahoma,OK,19439.0,38.0,2.94,31043.0,28158.0,28158.0
20044,BLANCO,Oklahoma,OK,205.0,41.2,2.77,23906.0,20547.0,20547.0
20045,BLUEJACKET,Oklahoma,OK,1176.0,43.5,2.94,20114.0,18175.0,18175.0
20046,BOKCHITO,Oklahoma,OK,2452.0,41.4,2.66,23197.0,22468.0,22468.0
20047,BOKOSHE,Oklahoma,OK,2153.0,40.2,2.79,22708.0,18802.0,18802.0
20048,BOLEY,Oklahoma,OK,1542.0,40.9,2.47,12375.0,5648.0,5648.0
20049,BOSWELL,Oklahoma,OK,1802.0,44.8,2.24,19853.0,21639.0,21639.0
20050,BOWLEGS,Oklahoma,OK,264.0,40.3,3.11,15917.0,13823.0,13823.0
20051,BOYNTON,Oklahoma,OK,700.0,40.4,2.81,30930.0,24280.0,24280.0
20052,BRADLEY,Oklahoma,OK,339.0,44.9,2.29,30476.0,29931.0,29931.0
20053,BRAGGS,Oklahoma,OK,964.0,39.7,2.69,24618.0,23245.0,23245.0
20054,BRAMAN,Oklahoma,OK,558.0,47.0,2.37,30347.0,30627.0,30627.0
20055,BRISTOW,Oklahoma,OK,10827.0,37.7,2.7,23165.0,21971.0,21971.0
20056,BROKEN ARROW,Oklahoma,OK,127795.0,37.73,2.76,35053.0,32568.0,32568.0
20057,BROKEN BOW,Oklahoma,OK,11128.0,38.5,2.56,20508.0,18016.0,18016.0
20058,BROMIDE,Oklahoma,OK,175.0,51.8,2.24,25000.0,27327.0,27327.0
20059,BUFFALO,Oklahoma,OK,1555.0,47.7,2.4,21827.0,21956.0,21956.0
20060,ROSSTON,Oklahoma,OK,93.0,39.7,2.33,41667.0,55258.0,55258.0
20061,BUNCH,Oklahoma,OK,1183.0,45.7,2.61,18250.0,17767.0,17767.0
20062,BURBANK,Oklahoma,OK,327.0,48.9,2.17,24375.0,21554.0,21554.0
20063,BURLINGTON,Oklahoma,OK,532.0,34.4,2.71,34375.0,51829.0,51829.0
20064,BURNEYVILLE,Oklahoma,OK,1313.0,45.0,3.13,23851.0,24765.0,24765.0
20065,BURNS FLAT,Oklahoma,OK,2373.0,30.0,3.11,27930.0,21197.0,21197.0
20066,BUTLER,Oklahoma,OK,622.0,41.0,2.26,31167.0,30227.0,30227.0
20067,BYARS,Oklahoma,OK,792.0,41.8,2.49,21250.0,17493.0,17493.0
20068,CACHE,Oklahoma,OK,5358.0,37.7,2.97,28764.0,33403.0,33403.0
20069,CADDO,Oklahoma,OK,2995.0,40.6,2.65,23547.0,19981.0,19981.0
20070,CALERA,Oklahoma,OK,4815.0,35.0,2.84,24334.0,22349.0,22349.0
20071,CALUMET,Oklahoma,OK,1912.0,42.3,2.89,27026.0,32126.0,32126.0
20072,CALVIN,Oklahoma,OK,1011.0,43.3,2.94,24435.0,20754.0,20754.0
20073,CAMARGO,Oklahoma,OK,199.0,42.9,2.26,32279.0,32316.0,32316.0
20074,CAMERON,Oklahoma,OK,2487.0,37.2,2.7,20488.0,21647.0,21647.0
20075,CANADIAN,Oklahoma,OK,1427.0,52.7,2.68,20551.0,21618.0,21618.0
20076,CANEY,Oklahoma,OK,746.0,39.8,2.36,23229.0,21005.0,21005.0
20077,CANTON,Oklahoma,OK,1079.0,41.7,2.4,27692.0,25443.0,25443.0
20078,CANUTE,Oklahoma,OK,972.0,38.5,2.49,24550.0,22932.0,22932.0
20079,CARMEN,Oklahoma,OK,556.0,39.1,2.48,27768.0,26071.0,26071.0
20080,CARNEGIE,Oklahoma,OK,3151.0,35.7,2.9,19399.0,17515.0,17515.0
20081,CARNEY,Oklahoma,OK,799.0,45.9,2.53,18429.0,18657.0,18657.0
20082,CARRIER,Oklahoma,OK,231.0,47.4,2.38,25313.0,33906.0,33906.0
20083,CARTER,Oklahoma,OK,473.0,33.3,2.9,24714.0,29406.0,29406.0
20084,CARTWRIGHT,Oklahoma,OK,1525.0,54.4,2.42,19270.0,20460.0,20460.0
20085,CASHION,Oklahoma,OK,1803.0,36.4,2.83,32075.0,29986.0,29986.0
20086,CASTLE,Oklahoma,OK,842.0,34.1,2.84,22056.0,19830.0,19830.0
20087,CATOOSA,Oklahoma,OK,8667.0,39.4,2.5,28779.0,30536.0,30536.0
20088,CEMENT,Oklahoma,OK,1580.0,43.5,2.43,21469.0,22495.0,22495.0
20089,CENTRAHOMA,Oklahoma,OK,154.0,58.8,2.17,16667.0,16938.0,16938.0
20090,CHANDLER,Oklahoma,OK,7719.0,41.1,2.65,25957.0,25178.0,25178.0
20091,CHATTANOOGA,Oklahoma,OK,561.0,37.9,2.72,22569.0,19546.0,19546.0
20092,CHECOTAH,Oklahoma,OK,9465.0,44.3,2.37,22034.0,22348.0,22348.0
20093,CHELSEA,Oklahoma,OK,5778.0,42.4,2.55,23376.0,22873.0,22873.0
20094,CHEROKEE,Oklahoma,OK,1921.0,42.8,2.43,25364.0,34548.0,34548.0
20095,CHESTER,Oklahoma,OK,343.0,48.3,2.23,29375.0,34020.0,34020.0
20096,CHEYENNE,Oklahoma,OK,1661.0,33.6,2.99,30395.0,26589.0,26589.0
20097,CHICKASHA,Oklahoma,OK,20033.0,38.2,2.49,24031.0,24721.0,24721.0
20098,CHOCTAW,Oklahoma,OK,23414.0,40.7,2.75,35687.0,32351.0,32351.0
20099,CHOUTEAU,Oklahoma,OK,5009.0,39.3,2.55,22259.0,22151.0,22151.0
20100,CLAREMORE,Oklahoma,OK,46214.0,38.65,2.53,29031.0,28760.5,28760.5
20101,CLARITA,Oklahoma,OK,104.0,27.7,2.31,15694.0,9118.0,9118.0
20102,CLAYTON,Oklahoma,OK,1582.0,46.2,2.4,19268.0,19327.0,19327.0
20103,CLEO SPRINGS,Oklahoma,OK,612.0,43.5,2.44,27328.0,34771.0,34771.0
20104,CLEVELAND,Oklahoma,OK,7241.0,42.6,2.53,26797.0,25046.0,25046.0
20105,CLINTON,Oklahoma,OK,10401.0,36.9,2.81,26815.0,22417.0,22417.0
20106,COALGATE,Oklahoma,OK,4067.0,42.7,2.48,23759.0,25432.0,25432.0
20107,COLBERT,Oklahoma,OK,3200.0,42.9,2.85,21990.0,20908.0,20908.0
20108,COLCORD,Oklahoma,OK,5551.0,43.3,2.79,19991.0,17982.0,17982.0
20109,COLEMAN,Oklahoma,OK,1192.0,39.4,2.77,26625.0,22649.0,22649.0
20110,COLLINSVILLE,Oklahoma,OK,19641.0,36.2,2.75,35159.0,28356.0,28356.0
20111,COLONY,Oklahoma,OK,223.0,61.1,2.08,25882.0,26351.0,26351.0
20112,COMANCHE,Oklahoma,OK,5544.0,39.2,2.57,22771.0,22779.0,22779.0
20113,COMMERCE,Oklahoma,OK,2388.0,38.9,2.66,16809.0,14629.0,14629.0
20115,COOKSON,Oklahoma,OK,985.0,56.9,2.25,19004.0,30582.0,30582.0
20116,COPAN,Oklahoma,OK,1870.0,44.0,2.6,24457.0,25773.0,25773.0
20117,CORDELL,Oklahoma,OK,3451.0,37.4,2.21,31404.0,30606.0,30606.0
20118,CORN,Oklahoma,OK,818.0,54.3,2.63,22130.0,25219.0,25219.0
20119,COUNCIL HILL,Oklahoma,OK,1442.0,39.7,2.75,28949.0,24763.0,24763.0
20121,COVINGTON,Oklahoma,OK,760.0,34.4,2.87,26774.0,27076.0,27076.0
20122,COWETA,Oklahoma,OK,15323.0,35.9,2.83,29657.0,25872.0,25872.0
20123,COYLE,Oklahoma,OK,1266.0,41.0,2.56,21441.0,28409.0,28409.0
20124,CRESCENT,Oklahoma,OK,3830.0,46.2,2.58,27241.0,27257.0,27257.0
20125,CROMWELL,Oklahoma,OK,273.0,34.1,3.0,14881.0,13908.0,13908.0
20126,CROWDER,Oklahoma,OK,441.0,47.4,2.45,25365.0,23941.0,23941.0
20127,CUSHING,Oklahoma,OK,11479.0,35.1,2.59,22767.0,20664.0,20664.0
20128,CUSTER CITY,Oklahoma,OK,526.0,51.7,2.3,19295.0,22760.0,22760.0
20129,CYRIL,Oklahoma,OK,1670.0,36.9,2.61,22091.0,19262.0,19262.0
20130,DACOMA,Oklahoma,OK,102.0,66.5,2.22,23421.0,33231.0,33231.0
20131,DAISY,Oklahoma,OK,196.0,49.5,2.23,20469.0,21672.0,21672.0
20132,DAVENPORT,Oklahoma,OK,950.0,36.4,2.73,21141.0,18739.0,18739.0
20133,DAVIDSON,Oklahoma,OK,471.0,49.2,2.31,21641.0,25108.0,25108.0
